acc,loss,lr,val_acc,val_loss,epoch
0.7584143607760867,0.5096489447618298,9.999999747378752e-05,0.6853932584269663,1.2266660973583157,0
0.7658937923392879,0.4696156459239854,9.999999747378752e-05,0.6853932584269663,1.607206033429389,1
0.7629020187778087,0.4648453455276247,9.999999747378752e-05,0.6853932584269663,1.5815628734138212,2
0.7920718018297126,0.4502638186103119,9.999999747378752e-06,0.6853932584269663,1.598265223187649,3
