acc,loss,lr,val_acc,val_loss,epoch
0.6414670669390056,0.7474538134243673,9.999999747378752e-05,0.4552238805970149,0.7830117789667044,0
0.669161680215847,0.6791133252446523,9.999999747378752e-05,0.4552238805970149,0.8125398781762194,1
0.7043413187929256,0.6018225848674774,9.999999747378752e-05,0.4552238805970149,0.890968778240147,2
0.7163173659832892,0.590488701166507,9.999999747378752e-06,0.4552239086200942,0.9419604824550116,3
