acc,loss,val_acc,val_loss,epoch
0.6221570077400739,0.9901315420319382,0.5643153569015724,6.7778088344083285,0
0.677916359700268,0.5650104916629245,0.5643153569015724,4.9954638263496625,1
0.7204695475599998,0.5341452083776562,0.4813277999642479,0.9762870691623925,2
0.7931034455645722,0.45317343063242543,0.4481327776097658,0.7784450405366193,3
0.8143800403471826,0.42424121673983506,0.4356846430984275,0.939680237987724,4
0.8121790139445992,0.3951940314566835,0.4356846430984275,0.9516327653188429,5
0.832721933492911,0.3797904257597682,0.4356846430984275,0.8701451640900735,6
0.8363903122882326,0.3445749691279601,0.4356846430984275,1.1153985875276113,7
0.8517975020915904,0.3489577504133181,0.4356846430984275,1.1549087545189125,8
0.847395450948182,0.32727468002830806,0.452282142960679,0.9317572660960597,9
0.8664710195468615,0.32515491618448905,0.4315352637738113,1.311457139327813,10
0.8789435013724178,0.27975895091268127,0.4522821534718715,1.5230872037499772,11
0.8752751290929379,0.2841738210341901,0.45228215520312676,1.4685768487542497,12
0.8752751293553207,0.2910785625414733,0.4481327776097658,1.7552285154825424,13
0.8796771853090819,0.2928683860985916,0.43983402242304376,1.8784952440697127,14
0.8892149640546506,0.2605379099519657,0.4564315327964878,1.8915667286552333,15
0.889214965279104,0.2639661185328609,0.4605809086585935,2.2705699437881406,16
0.8994864264745006,0.26202987640636943,0.4730290466324422,1.6876170862759792,17
0.8921496661725677,0.23733653758959306,0.4979253121926082,1.6721940545125622,18
0.8950843702583565,0.24429056098683302,0.5103734518977122,1.7769638621460848,19
0.895818045492655,0.23711136289580464,0.506224072573096,2.071008056031223,20
0.9060895040642227,0.23368244705091742,0.5103734518977122,2.0539784866744553,21
0.9053558283488888,0.23056082643967557,0.506224072573096,2.099611562317338,22
0.9156272883635623,0.2071705776719774,0.506224072573096,2.1813591782977473,23
0.9119589129354878,0.22148050090143634,0.5186722088156894,2.1886729719233218,24
0.8921496695835452,0.2185904290841418,0.5394191002450048,2.0417787227393185,25
0.9060895081748879,0.20568205286104366,0.5394191002450048,1.8886255416632687,26
0.9090242093307344,0.21535567242873563,0.5726140965069972,1.7198469826789318,27
0.9119589121920697,0.21593893387697238,0.5809128516937192,1.5375815763513083,28
0.9170946470534898,0.20524297001951333,0.5767634741003582,1.577224632021797,29
0.9134262624420144,0.2058081541672316,0.5892116365591026,1.635560234552597,30
0.928099778672832,0.1908377928936735,0.597510367260929,1.5676734823408958,31
0.9192956683833373,0.19928885399420648,0.605809122447651,1.5334160941270376,32
0.914159939600454,0.20707094062034995,0.6099585000410119,1.4908470266587506,33
0.9156272919931923,0.2016656964754936,0.6141079090442895,1.4146760143185058,34
0.9192956696077907,0.19004687798084446,0.6265560138769665,1.3691950339004706,35
0.9222303717257079,0.18192387686568154,0.639004178066966,1.3651015590335323,36
0.9251650741060079,0.18254384354729908,0.6473029053062819,1.357228784145656,37
0.9244314015392687,0.19075780492535602,0.6639004191422364,1.2704537493559336,38
0.9192956700888261,0.18326134316114845,0.6639004191422364,1.252049242807127,39
0.9148936167588937,0.20788313962262253,0.6680497967355974,1.2109972020897133,40
0.92149669745348,0.18256486699761315,0.6639004156797259,1.1765277266997025,41
0.9273661061060927,0.17867141665777386,0.6680497950043421,1.150861341923599,42
0.9192956710508966,0.19141910760304723,0.6680497967355974,1.122493279425435,43
0.9185619931490389,0.18339534795905243,0.6763485553848299,1.097286002269919,44
0.911958914859629,0.19832070159807155,0.6763485536535746,1.0642030234158781,45
0.9266324282042349,0.18520730556763015,0.6804979329781908,1.0440810918807983,46
0.9170946439048951,0.20625627186266884,0.6846473123028071,1.0150324012234002,47
0.913426265328226,0.2031329098271694,0.6846473123028071,0.9780326958019209,48
0.914893613872682,0.19261022786160908,0.6887966636800172,0.9583901404345184,49
