acc,loss,val_acc,val_loss,epoch
0.6146916147329208,0.6608995922059544,0.5590062111801242,0.6386187493060687,0
0.6437976438182968,0.6332022097898868,0.6459627329192547,0.6132481655348903,1
0.6583506583713113,0.6184997320670843,0.6086956521739131,0.6020304834620552,2
0.6722106722106722,0.6066501839906081,0.6645962732919255,0.5854158943854504,3
0.6791406791406791,0.5937359779969901,0.6459627329192547,0.5797147873025503,4
0.6826056826263356,0.5944806102738146,0.7018633540372671,0.5675632548258172,5
0.7096327096740157,0.5752471041861129,0.6894409937888198,0.5544425312036313,6
0.695079695079695,0.5745309956645437,0.7142857142857143,0.547414006561226,7
0.6867636868049928,0.5754334001762538,0.7142857142857143,0.540768500625717,8
0.6832986833399893,0.583045279306417,0.6708074534161491,0.5541945691249386,9
0.6964656964656964,0.5739667447011502,0.7142857142857143,0.5418657737303965,10
0.6902286902286903,0.5713572255539051,0.7204968944099379,0.5305954937053763,11
0.6881496881909942,0.5767828745306653,0.7080745341614907,0.5275098039126545,12
0.6971586972000032,0.5573270196354563,0.7515527950310559,0.5262330019881266,13
0.6888426888633419,0.5752221784984909,0.7204968944099379,0.5321596834970557,14
0.7082467082467082,0.5616767556817682,0.7391304347826086,0.5157823841208997,15
0.6909216909216909,0.5652527009870802,0.7267080745341615,0.5131052667679994,16
0.7221067221480282,0.5506228882243711,0.7515528042864356,0.5165194772785495,17
0.706860706902013,0.5600817786763298,0.7329192546583851,0.5083392729855473,18
0.7047817047817048,0.5523863788371439,0.7267080745341615,0.5038970866188499,19
0.7172557172557172,0.5431464920007596,0.7204968944099379,0.5034922666801429,20
0.7006237006443536,0.5448071125969652,0.689441005080383,0.5345067641009456,21
0.6999306999306999,0.5472220912296906,0.7515527950310559,0.5185232391083463,22
0.7047817047817048,0.5660765451932235,0.7329192546583851,0.5223394964607606,23
0.7144837145250206,0.5434574068873109,0.7391304347826086,0.49588918769211504,24
0.7117117117117117,0.542259379302307,0.7701863354037267,0.5000068122370643,25
0.72002772002772,0.5411901781729171,0.7453416149068323,0.506901472621823,26
0.7068607068607069,0.5414442470399192,0.7391304347826086,0.4987600386512946,27
0.708939708981015,0.5539184391539872,0.7329192546583851,0.4900457532324406,28
0.7151767151767152,0.5348166698229784,0.7515527950310559,0.48802090366804823,29
0.7110187110187111,0.5376706829272618,0.782608695652174,0.4902975194572662,30
0.7054747054747055,0.5388540055135514,0.7577639751552795,0.4890316619265894,31
0.7186417186417187,0.5308244720731274,0.7515527950310559,0.4848059433402482,32
0.7033957034163564,0.5459741434122404,0.7639751552795031,0.48426729912713445,33
0.7234927235133766,0.5319099754239649,0.7515527950310559,0.49632010891200595,34
0.7276507276920338,0.5264474892484092,0.7453416149068323,0.4789212255374245,35
0.7359667360080421,0.5354258509369584,0.7701863354037267,0.4874541212498031,36
0.7227997227997228,0.5331900066083616,0.7577639751552795,0.47627620056549214,37
0.7318087318087318,0.5347686641677254,0.7577639751552795,0.4770157717584823,38
0.7193347193553724,0.5327343585915807,0.7577639751552795,0.47401134012648777,39
0.7297297297297297,0.5223025457361714,0.7639751552795031,0.4834372106916416,40
0.7186417186417187,0.5222559010742939,0.7515527950310559,0.4935769867267668,41
0.726957726957727,0.5332066026398149,0.7763975155279503,0.47474139188387376,42
0.7311157311157311,0.5167778615045283,0.7701863354037267,0.4704555767293302,43
0.7110187110600171,0.5290874702725572,0.7577639751552795,0.4681271580250367,44
0.7304227304640365,0.5181261983003702,0.7763975155279503,0.472775429209567,45
0.7297297297503827,0.5257023528724268,0.7577639751552795,0.46612127088241695,46
0.7442827443033974,0.5154387742714673,0.782608695652174,0.46589447854098326,47
0.7165627165627165,0.5284231127093256,0.7577639751552795,0.46426726766624804,48
0.7151767152180213,0.5254216549384949,0.7763975155279503,0.4668530676490772,49
