acc,loss,lr,val_acc,val_loss,epoch
0.6985789098308081,0.6109067790973695,9.999999747378752e-05,0.4756554311580872,1.309829247578253,0
0.7314884071039814,0.523721008578966,9.999999747378752e-05,0.4756554311580872,1.4659233111120789,1
0.7307404623873304,0.5241926478956204,9.999999747378752e-05,0.4756554311580872,1.6185851860582159,2
0.739715782492216,0.5186996515241237,9.999999747378752e-06,0.47565544455238945,1.6543878919622872,3
