acc,loss,val_acc,val_loss,epoch
0.5218295218295218,1.2698513369798166,0.5279503105590062,0.6930317567742389,0
0.5897435897435898,0.8261509814447441,0.6086956521739131,0.6549800378935677,1
0.5987525987525988,0.7253717828751106,0.6335403726708074,0.6391242383429723,2
0.6077616078029138,0.6944396632542151,0.5527950310559007,0.6616187365899174,3
0.6271656271656272,0.6373610433735785,0.639751552795031,0.6426273780579893,4
0.6257796258209318,0.6298085495943174,0.6273291925465838,0.6427091356390011,5
0.6618156618363148,0.6103864191971301,0.6894409937888198,0.6167120622551959,6
0.6756756757169817,0.58592662795583,0.6149068322981367,0.6371017009575174,7
0.6846846847053377,0.6111085098482054,0.7018633540372671,0.6047023072005799,8
0.7033957033957033,0.5512133360280812,0.7142857142857143,0.6014065064998887,9
0.7345807346013876,0.5333082174065207,0.7453416149068323,0.5897402259874047,10
0.7525987525987526,0.5006599931855708,0.7391304347826086,0.5413379539614138,11
0.7678447678860739,0.4797366703250552,0.7577639751552795,0.5282052577652546,12
0.7837837837837838,0.46147117601115095,0.7391304347826086,0.5435501003857726,13
0.7879417879417879,0.4450942141598327,0.7391304347826086,0.5146220241274152,14
0.7844767844767845,0.44035538672698676,0.8198757763975155,0.46016116171890165,15
0.7927927927927928,0.4257844071641657,0.8074534161490683,0.4672085920476025,16
0.8087318087318087,0.4075178405927005,0.8136645962732919,0.4376045635768345,17
0.7879417879417879,0.42594393918436596,0.8136645962732919,0.4455182481996761,18
0.8115038115038115,0.40611411360552635,0.7701863354037267,0.4978067197414659,19
0.7955647955854486,0.4212450904672293,0.8260869565217391,0.40868190902730694,20
0.8121968122381182,0.4007070115351132,0.8074534161490683,0.4231985812972051,21
0.8212058212058212,0.3910333592591811,0.8136645962732919,0.39126736194080447,22
0.8274428274428275,0.38115570265399606,0.8012422360248447,0.4108084025590316,23
0.8225918225918226,0.3789788611268409,0.8509316770186336,0.3766424741063799,24
0.8225918225918226,0.40196629691603114,0.8509316770186336,0.3562198699631306,25
0.8336798337004867,0.358793444042136,0.8509316770186336,0.32906553510183134,26
0.8433818434231495,0.36332670143177465,0.8757763975155279,0.314322388644174,27
0.8447678448091508,0.3675947176629441,0.8695652173913043,0.32449418806141206,28
0.832986832986833,0.3628578678106506,0.8509316770186336,0.35142745188674573,29
