acc,loss,val_acc,val_loss,epoch
0.6493030080704328,1.0993550650704371,0.5892116182572614,0.5914577265498054,0
0.6947909024648603,0.7718117337015212,0.6680497925311203,0.5800223043845403,1
0.7094644167278064,0.7031836273341343,0.6182572614107884,0.5733827064393467,2
0.7410124725308912,0.7371529950346916,0.7468879668049793,0.46382739580394816,3
0.8019075568817332,0.582051814914362,0.8049792531120332,0.4152754595294533,4
0.826118855465884,0.4109747993185165,0.8091286307053942,0.385518879378485,5
0.8444607483929601,0.4351485263356722,0.7634854771784232,0.4301411296275765,6
0.8569332355099046,0.3726581598871872,0.7261410788381742,0.48784003432654616,7
0.8650036683785767,0.3417529463658679,0.7883817427385892,0.4262720607375703,8
0.880410858400587,0.2905998835046328,0.8215767634854771,0.38612776107823327,9
0.888481291269259,0.2863595958823722,0.8049792531120332,0.39765270085255633,10
0.8804108584224521,0.3034693125036825,0.7925311203319502,0.41684005225340054,11
0.8840792369772561,0.2751725364506507,0.8423236514522822,0.34243715801592667,12
0.9060895084372708,0.23049752051810177,0.8381742738589212,0.40989041968949935,13
0.909024211298606,0.21430655003006702,0.7676348547717843,0.6628343191817093,14
0.9185619956416762,0.20709602679354866,0.8464730290456431,0.4470392814934011,15
0.9112252384883379,0.20496950939745914,0.8257261410788381,0.4739054673934875,16
0.9244314013206163,0.19073561212199625,0.8298755186721992,0.4181912838884654,17
0.9236977256052825,0.18857104096203628,0.8298755186721992,0.4263742808485117,18
0.921496698459281,0.19036548042373344,0.8215767634854771,0.502601874505336,19
0.9207630227439472,0.19046378530799282,0.8298755186721992,0.39205681201839293,20
0.9347028613352898,0.15938266784038807,0.8298755186721992,0.5218583217578562,21
0.9303008070432869,0.1647596404413192,0.8506224066390041,0.4753153012964997,22
0.9442406456346295,0.14650180259721968,0.8340248962655602,0.5071015758633121,23
0.9347028613352898,0.15143944612299026,0.8423236514522822,0.45666835392164506,24
0.9405722670579604,0.14606787038024757,0.8298755186721992,0.4999381797194977,25
0.9383712399119589,0.13402850145051462,0.8464730290456431,0.5114354837484876,26
0.9442406456346295,0.12822736273821622,0.8547717842323651,0.4447257193230496,27
0.946441672780631,0.1223761282741828,0.8298755186721992,0.4714743934293507,28
0.9457079970652972,0.12526657983390116,0.8298755186721992,0.5469458792590504,29
0.9486426999266324,0.12827247312703824,0.8589211618257261,0.5126425910478313,30
0.9508437270726339,0.11830001347698271,0.8547717842323651,0.5274756182336803,31
0.9618488628026413,0.10389567872013378,0.8506224066390041,0.6017858831219656,32
0.9486426999703629,0.12244504491435754,0.8589211618257261,0.5354391192144009,33
0.9530447542186353,0.13185107164310056,0.8672199170124482,0.5005692893878803,34
0.9596478356566398,0.10290985111938628,0.8589211618257261,0.559596799623175,35
0.9559794571237011,0.11505182750625755,0.8464730290456431,0.5507399041623003,36
0.9655172413793104,0.09092615164216697,0.8464730290456431,0.5725536905692823,37
0.9523110785033015,0.10500075486847794,0.8464730290456431,0.5725249958251648,38
0.9501100513573001,0.11873012912078397,0.8630705394190872,0.5486342548180173,39
0.9603815113719736,0.09543619743284926,0.8630705394190872,0.5642437228152368,40
0.9647835656639765,0.09387684236281794,0.8672199170124482,0.5700462666722751,41
0.9574468085106383,0.10213353182022615,0.8630705394190872,0.5836140297631508,42
0.954512105649303,0.11215459724539899,0.8547717842323651,0.5818289181843588,43
0.9574468085106383,0.10097134013449116,0.8589211618257261,0.5734108530788751,44
0.9596478356566398,0.094500565025999,0.8589211618257261,0.5723900678586913,45
0.9596478356566398,0.10423504487659162,0.8630705394190872,0.5786829402755284,46
0.9596478357003703,0.10689161950812018,0.8630705394190872,0.5907600384932091,47
0.9603815113719736,0.11941368075857263,0.8630705394190872,0.5866426764620293,48
0.966984592809978,0.09524908433786183,0.8547717842323651,0.5960713346407623,49
